word,level,pos
campaign,B2,noun
cane,B2,noun
cannonball,B2,noun
canon,B2,noun
caption,B2,noun
captive,B2,noun
caravan,B2,noun
carbon dioxide,B2,noun
carbon footprint,B2,noun
carbon monoxide,B2,noun
cardigan,B2,noun
carnival,B2,noun
carpool,B2,noun
cascade,B2,noun
catalog,B2,noun
catalogue,B2,noun
catalyst,B2,noun
catastrophic,B2,adjective
catchy,B2,adjective
categorization,B2,noun
categorisation,B2,noun
catering,B2,noun
cathedral,B2,noun
cellar,B2,noun
cellist,B2,noun
cello,B2,noun
certification,B2,noun
challenge,B2,verb
cheat,B2,verb
checkpoint,B2,noun
cheerfulness,B2,noun
chemotherapy,B2,noun
cherished,B2,adjective
chief,B2,noun
chimney,B2,noun
circuitry,B2,noun
citywide,B2,adjective
clap,B2,verb
classic,B2,noun
clause,B2,noun
clerical,B2,adjective
client,B2,noun
climate change,B2,noun
clog,B2,verb
clothing,B2,noun
coaching,B2,noun
coarse,B2,adjective
coastline,B2,noun
coconut,B2,noun
coherence,B2,noun
colleague,B2,noun
collocation,B2,noun
colon,B2,noun
commission,B2,noun
commonwealth,B2,noun
compassionate,B2,adjective
comprehension,B2,noun
compress,B2,noun
compression,B2,noun
conceit,B2,noun
cone,B2,noun
conferencing,B2,noun
conquest,B2,noun
considering,B2,conjunction
consolation,B2,noun
console,B2,verb
converse,B2,noun
conversely,B2,adverb
cornerstone,B2,noun
cornet,B2,noun
corona,B2,noun
corporal,B2,adjective
correctness,B2,noun
countryman,B2,noun
countrywide,B2,adjective
coziness,B2,noun
cosiness,B2,noun
cozy,B2,adjective
cosy,B2,adjective
craftsman,B2,noun
crease,B2,noun
creek,B2,noun
creepy,B2,adjective
cripple,B2,noun
crystallize,B2,verb
crystallise,B2,verb
cube,B2,noun
cubism,B2,noun
cuff,B2,noun
culmination,B2,noun
curl,B2,noun
cyberaddict,B2,noun
cybercafe,B2,noun
cybercafé,B2,noun
cybercrime,B2,noun
cyberpet,B2,noun
cyberschool,B2,noun
cyberspace,B2,noun
daft,B2,adjective
damn,B2,adjective
damn,B2,adverb
damn,B2,interjection
dandelion,B2,noun
darling,B2,adjective
de facto,B2,adjective
dear,B2,noun
dearly,B2,adverb
debit card,B2,noun
decomposition,B2,noun
dehumanize,B2,verb
dehumanise,B2,verb
delicacy,B2,noun
delicately,B2,adverb
delight,B2,verb
dependable,B2,adjective
descriptive,B2,adjective
desolation,B2,noun
despise,B2,verb
detach,B2,verb
detachment,B2,noun
diarrhea,B2,noun
diarrhoea,B2,noun
digest,B2,noun
dignify,B2,verb
dime,B2,noun
diphtheria,B2,noun
discharge,B2,noun
disciple,B2,noun
disconnect,B2,verb
disillusion,B2,verb
disorderly,B2,adjective
disorganized,B2,adjective
disorganised,B2,adjective
dispensable,B2,adjective
disregard,B2,noun
dissident,B2,noun
distortion,B2,noun
distributor,B2,noun
diversion,B2,noun
doorkeeper,B2,noun
dorm,B2,noun
dormitory,B2,noun
double,B2,noun
doubly,B2,adverb
dove,B2,noun
downfall,B2,noun
downsize,B2,verb
dowry,B2,noun
draft,B2,noun
draught,B2,noun
drapery,B2,noun
dreamy,B2,adjective
drinkable,B2,adjective
droop,B2,noun
dropout,B2,noun
duel,B2,noun
duplicate,B2,noun
duplication,B2,noun
dwarf,B2,noun
dye,B2,noun
ease,B2,verb
eastward,B2,adverb
ecstatic,B2,adjective
edit,B2,noun
editorial,B2,noun
elective,B2,adjective
elemental,B2,adjective
eloquence,B2,noun
eloquent,B2,adjective
emphatically,B2,adverb
endeavor,B2,noun
endeavour,B2,noun
enduring,B2,adjective
engulf,B2,verb
enroll,B2,verb
enrol,B2,verb
environmentally friendly,B2,adjective
equal,B2,verb
equity,B2,noun
erect,B2,adjective
essayist,B2,noun
eternally,B2,adverb
evacuation,B2,noun
everlasting,B2,adjective
exactness,B2,noun
exaggerate,B2,noun
exalt,B2,verb
examinee,B2,noun
exclamation mark,B2,noun
excursion,B2,noun
exultant,B2,adjective
falter,B2,verb
familiarize,B2,verb
familiarise,B2,verb
fearsome,B2,adjective
fed up,B2,adjective
ferryboat,B2,noun
fiber,B2,noun
fibre,B2,noun
figurative,B2,adjective
filial,B2,adjective
fire brigade,B2,noun
firmness,B2,noun
first language,B2,noun
first person,B2,noun
fiscal,B2,adjective
flap,B2,verb
flax,B2,noun
flexibly,B2,adverb
flip,B2,verb
flutter,B2,noun
folly,B2,noun
fondly,B2,adverb
footnote,B2,noun
forcefully,B2,adverb
foreman,B2,noun
forestry,B2,noun
frame,B2,verb
frantically,B2,adverb
freak,B2,verb
frigate,B2,noun
frugal,B2,adjective
fulfill,B2,verb
fulfil,B2,verb
functionality,B2,noun
funk,B2,noun
funky,B2,adjective
furor,B2,noun
furore,B2,noun
gaiety,B2,noun
gangster,B2,noun
gaudy,B2,adjective
generalization,B2,noun
generalisation,B2,noun
generalize,B2,verb
generalise,B2,verb
genre,B2,noun
getaway,B2,noun
ghetto,B2,noun
giveaway,B2,noun
glacis,B2,noun
glamorous,B2,adjective
glamourous,B2,adjective
gleam,B2,noun
glee,B2,noun
global warming,B2,noun
glocal,B2,adjective
glorify,B2,verb
godly,B2,adjective
gook,B2,noun
gracefulness,B2,noun
graphically,B2,adverb
gravestone,B2,noun
gravitation,B2,noun
grieve,B2,verb
gulp,B2,noun
gunshot,B2,noun
habitant,B2,noun
hairy,B2,adjective
hammer,B2,verb
handicap,B2,noun
handicraft,B2,noun
handrail,B2,noun
hang,B2,noun
hard drive,B2,noun
harrow,B2,noun
haste,B2,noun
hastily,B2,adverb
hatching,B2,noun
haunting,B2,adjective
hay,B2,noun
health care,B2,noun
heap,B2,verb
heartbreaking,B2,adjective
heartwarming,B2,adjective
heart-warming,B2,adjective
hemp,B2,noun
high-tech,B2,adjective
hi-tech,B2,adjective
hijack,B2,noun
hijack,B2,verb
holder,B2,noun
holocaust,B2,noun
homeward,B2,adjective
hone,B2,noun
honor,B2,verb
honour,B2,verb
honorable,B2,adjective
honourable,B2,adjective
hospice,B2,noun
hospitalize,B2,verb
hospitalise,B2,verb
housekeeper,B2,noun
housemaster,B2,noun
hover,B2,verb
human rights,B2,noun
humane,B2,adjective
humanist,B2,noun
humanize,B2,verb
humanise,B2,verb
humbug,B2,noun
humiliation,B2,noun
hush,B2,verb
hybrid,B2,adjective
hyperbole,B2,noun
iceman,B2,noun
idolize,B2,verb
idolise,B2,verb
immerse,B2,verb
immortality,B2,noun
impartial,B2,adjective
impermanent,B2,adjective
implement,B2,noun
impolitely,B2,adverb
impractical,B2,adjective
impressionism,B2,noun
impressionist,B2,noun
improbable,B2,adjective
improperly,B2,adverb
inanimate,B2,adjective
inborn,B2,adjective
incense,B2,noun
indebted,B2,adjective
indent,B2,verb
indescribable,B2,adjective
indignity,B2,noun
indulgent,B2,adjective
industrialize,B2,verb
industrialise,B2,verb
inert,B2,adjective
infected,B2,adjective
inference,B2,noun
inflammation,B2,noun
inflammatory,B2,adjective
inflate,B2,verb
infringe,B2,verb
infringement,B2,noun
inquire,B2,verb
enquire,B2,verb
inspirational,B2,adjective
instill,B2,verb
instil,B2,verb
intent,B2,adjective
interpreter,B2,noun
intersection,B2,noun
intravenous,B2,adjective
inverted commas,B2,noun
invitingly,B2,adverb
irresistibly,B2,adverb
islander,B2,noun
italicize,B2,verb
italicise,B2,verb
jeopardize,B2,verb
jeopardise,B2,verb
jeweler,B2,noun
jeweller,B2,noun
jog,B2,noun
judo,B2,noun
junk food,B2,noun
juror,B2,noun
karaoke,B2,noun
kerosene,B2,noun
keystroke,B2,noun
laborer,B2,noun
labourer,B2,noun
lame,B2,adjective
lance,B2,noun
lark,B2,noun
last minute,B2,noun
lava,B2,noun
lawmaker,B2,noun
layabout,B2,noun
lean,B2,verb
lease,B2,noun
leash,B2,noun
legislate,B2,verb
legislator,B2,noun
leisurely,B2,adverb
lest,B2,conjunction
level,B2,verb
lifeless,B2,adjective
lighten,B2,verb
liner,B2,noun
ling,B2,noun
loosely,B2,adverb
lousy,B2,adjective
lush,B2,adjective
luxury,B2,adjective
madame,B2,noun
maestro,B2,noun
magnify,B2,verb
major,B2,noun
make,B2,noun
malady,B2,noun
mama,B2,noun
mamma,B2,noun
martial art,B2,noun
massage,B2,noun
masseur,B2,noun
mastery,B2,noun
mausoleum,B2,noun
mean,B2,noun
mechanize,B2,verb
mechanise,B2,verb
media,B2,noun
medieval,B2,adjective
mediaeval,B2,adjective
merchandise,B2,noun
mess,B2,verb
messenger,B2,noun
metric,B2,adjective
micro,B2,noun
microbe,B2,noun
microcomputer,B2,noun
micrometer,B2,noun
micrometre,B2,noun
microorganism,B2,noun
microscopic,B2,adjective
microscopy,B2,noun
microwave,B2,noun
millimeter,B2,noun
millimetre,B2,noun
millionaire,B2,noun
mimic,B2,noun
misconception,B2,noun
mistreat,B2,verb
mistrustful,B2,adjective
mock,B2,adjective
modernization,B2,noun
modernisation,B2,noun
modernize,B2,verb
modernise,B2,verb
mogul,B2,noun
mold,B2,noun
mould,B2,noun
momentarily,B2,adverb
momentary,B2,adjective
monastery,B2,noun
moody,B2,adjective
moonscape,B2,noun
mortal,B2,adjective
mortar,B2,noun
mournful,B2,adjective
mover,B2,noun
mumble,B2,noun
muse,B2,verb
mustache,B2,noun
moustache,B2,noun
mutability,B2,noun
mutable,B2,adjective
mutter,B2,noun
mutton,B2,noun
mystify,B2,verb
nano,B2,noun
narcissistic,B2,adjective
native speaker,B2,noun
navigate,B2,verb
needy,B2,adjective
neighboring,B2,adjective
neighbouring,B2,adjective
neither,B2,conjunction
neither,B2,determiner
netsurfer,B2,noun
net surfer,B2,noun
neurosis,B2,noun
newscaster,B2,noun
newsworthy,B2,adjective
nobility,B2,noun
nomad,B2,noun
nonprofessional,B2,adjective
northward,B2,adverb
nought,B2,noun
nourish,B2,verb
nourishment,B2,noun
now,B2,conjunction
numerical,B2,adjective
nutshell,B2,noun
oath,B2,noun
obedience,B2,noun
obituary,B2,noun
offense,B2,noun
offence,B2,noun
offhand,B2,adverb
offshore,B2,adjective
ointment,B2,noun
Olympia,B2,noun
Olympiad,B2,noun
once,B2,conjunction
orator,B2,noun
organizer,B2,noun
organiser,B2,noun
originality,B2,noun
ounce,B2,noun
outback,B2,noun
outdistance,B2,verb
outdo,B2,verb
outgrow,B2,verb
outlive,B2,verb
outpatient,B2,noun
outshine,B2,verb
outside,B2,noun
outwardly,B2,adverb
overcoat,B2,noun
overemphasize,B2,verb
overemphasise,B2,verb
overlap,B2,noun
overshadow,B2,verb
oversize,B2,adjective
overstep,B2,verb
overthrow,B2,verb
overtime,B2,adverb
ow,B2,noun
owing to,B2,preposition
ox,B2,noun
pa,B2,noun
paintbrush,B2,noun
pajamas,B2,noun
pyjamas,B2,noun
pallet,B2,noun
pandemic,B2,adjective
papaya,B2,noun
paperless,B2,adjective
paramedic,B2,adjective
paratrooper,B2,noun
partisan,B2,noun
pastoral,B2,adjective
patriot,B2,noun
patriotic,B2,adjective
patriotism,B2,noun
pave,B2,verb
pawnbroker,B2,noun
pawnshop,B2,noun
pearl,B2,noun
pebble,B2,noun
pedantic,B2,adjective
pee,B2,verb
peel,B2,noun
peep,B2,noun
peg,B2,noun
penalize,B2,verb
penalise,B2,verb
penicillin,B2,noun
pentagon,B2,noun
permanence,B2,noun
permeate,B2,verb
personification,B2,noun
personify,B2,verb
perspiration,B2,noun
pessimist,B2,noun
pH,B2,noun
pi,B2,noun
pickle,B2,noun
picky,B2,adjective
pillowcase,B2,noun
piracy,B2,noun
pitch,B2,verb
playmate,B2,noun
playwright,B2,noun
pluck,B2,verb
plug,B2,verb
plum,B2,noun
pneumonia,B2,noun
point of view,B2,noun
polar bear,B2,noun
polio,B2,noun
polity,B2,noun
polo,B2,noun
popularize,B2,verb
popularise,B2,verb
porch,B2,noun
pose,B2,noun
possessed,B2,adjective
potent,B2,adjective
powder,B2,verb
practicality,B2,noun
prance,B2,noun
predicate,B2,verb
predicative,B2,adjective
predictive,B2,adjective
predictor,B2,noun
prefect,B2,noun
prehistoric,B2,adjective
prehuman,B2,noun
preindustrial,B2,adjective
prejudge,B2,verb
preoccupy,B2,verb
pretend,B2,adjective
prick,B2,noun
prime minister,B2,noun
project,B2,verb
prom,B2,noun
prominence,B2,noun
prompt,B2,noun
proponent,B2,noun
prose,B2,noun
proven,B2,adjective
publicize,B2,verb
publicise,B2,verb
pumpkin,B2,noun
punctuality,B2,noun
quantify,B2,verb
quarantine,B2,noun
quarrelsome,B2,adjective
queer,B2,adjective
quit,B2,adjective
quotable,B2,adjective
rack,B2,noun
radiate,B2,verb
radium,B2,noun
rafter,B2,noun
rag,B2,noun
rainstorm,B2,noun
ram,B2,noun
ramp,B2,noun
range,B2,verb
rattle,B2,noun
ravage,B2,noun
real estate,B2,noun
realization,B2,noun
realisation,B2,noun
recommendable,B2,adjective
redo,B2,verb
reed,B2,noun
referent,B2,adjective
refinery,B2,noun
reflective,B2,adjective
refrain,B2,noun
refresh,B2,noun
refute,B2,verb
reggae,B2,noun
regrettably,B2,adverb
reinforcement,B2,noun
relativity,B2,noun
relay,B2,noun
relic,B2,noun
reorganize,B2,verb
reorganise,B2,verb
repaint,B2,noun
repertoire,B2,noun
replica,B2,noun
repress,B2,verb
repression,B2,noun
reprint,B2,noun
reprove,B2,verb
resonant,B2,adjective
respectably,B2,adverb
respiration,B2,noun
respiratory,B2,adjective
retard,B2,verb
reverence,B2,noun
revolutionize,B2,verb
revolutionise,B2,verb
revolve,B2,verb
rhinoceros,B2,noun
rhythmic,B2,adjective
ridge,B2,noun
righteousness,B2,noun
rim,B2,noun
rite,B2,noun
roam,B2,noun
round,B2,verb
royalty,B2,noun
rubble,B2,noun
ruinous,B2,adjective
rush hour,B2,noun
safeguard,B2,verb
sag,B2,noun
sage,B2,noun
salesmanship,B2,noun
salsa,B2,noun
sandstone,B2,noun
sanitary,B2,adjective
saving,B2,noun
savings,B2,noun
saw,B2,verb
scarlet,B2,noun
scholasticism,B2,noun
scramble,B2,verb
scribble,B2,noun
scrooge,B2,noun
scuba,B2,noun
scythe,B2,noun
second person,B2,noun
seesaw,B2,noun
selfless,B2,adjective
sexism,B2,noun
Shakespearean,B2,adjective
shaky,B2,adjective
shell,B2,verb
shipwreck,B2,noun
shoplift,B2,verb
shoplifter,B2,noun
shortness,B2,noun
showbiz,B2,noun
showcase,B2,noun
shrink,B2,noun
silverware,B2,noun
skateboarder,B2,noun
sketch,B2,verb
skillful,B2,adjective
skilful,B2,adjective
skillfully,B2,adverb
skilfully,B2,adverb
skylark,B2,noun
skyward,B2,adverb
slide,B2,verb
sliver,B2,noun
sloppy,B2,adjective
smokestack,B2,noun
sneak,B2,verb
sneer,B2,noun
snore,B2,noun
snowball,B2,noun
soak,B2,noun
socialize,B2,verb
socialise,B2,verb
solidity,B2,noun
soliloquy,B2,noun
solvent,B2,noun
sonnet,B2,noun
southward,B2,adverb
Soviet,B2,noun
spa,B2,noun
span,B2,verb
sparerib,B2,noun
sparrow,B2,noun
specialty,B2,noun
speeder,B2,noun
spellbound,B2,adjective
splatter,B2,noun
sprint,B2,noun
spur,B2,noun
stack,B2,noun
stagger,B2,noun
stammer,B2,verb
standby,B2,adjective
standstill,B2,noun
stanza,B2,noun
statesman,B2,noun
statewide,B2,adverb
steely,B2,adjective
steering wheel,B2,noun
stew,B2,noun
stimulant,B2,noun
stimulation,B2,noun
stingy,B2,adjective
stink,B2,verb
stock market,B2,noun
stockpile,B2,noun
stonework,B2,noun
stopwatch,B2,noun
straighten,B2,verb
strait,B2,noun
strangle,B2,verb
stride,B2,verb
strip,B2,verb
stubbornly,B2,adverb
stylist,B2,noun
subcontinent,B2,noun
subculture,B2,noun
subdivision,B2,noun
subjunctive,B2,noun
subplot,B2,noun
subside,B2,verb
subtitle,B2,noun
subtract,B2,verb
sulfur,B2,noun
sulphur,B2,noun
sunbeam,B2,noun
superintendent,B2,noun
sympathize,B2,verb
sympathise,B2,verb
tablecloth,B2,noun
tack,B2,verb
tactile,B2,adjective
tag,B2,noun
tatter,B2,noun
tattoo,B2,noun
taunt,B2,noun
temperate,B2,adjective
tenderly,B2,adverb
theorist,B2,noun
third person,B2,noun
thirdly,B2,adverb
tickle,B2,verb
tightrope,B2,noun
timeless,B2,adjective
timeliness,B2,noun
tiptoe,B2,verb
toil,B2,verb
tortoiseshell,B2,noun
traitor,B2,noun
tramp,B2,noun
trample,B2,noun
transfusion,B2,noun
transient,B2,adjective
transistor,B2,noun
traverse,B2,noun
tremor,B2,noun
tropic,B2,adjective
trusty,B2,adjective
truthfulness,B2,noun
tuberculosis,B2,noun
tulip,B2,noun
tumor,B2,noun
tumour,B2,noun
twinkle,B2,noun
typhoid,B2,noun
tyranny,B2,noun
tyrant,B2,noun
unashamedly,B2,adverb
unauthorized,B2,adjective
unauthorised,B2,adjective
unbeatable,B2,adjective
uncharacteristic,B2,adjective
unclearly,B2,adverb
unconcerned,B2,adjective
underground,B2,adverb
underwater,B2,adverb
undreamed,B2,adjective
unease,B2,noun
uneasily,B2,adverb
unenthusiastic,B2,adjective
ungodly,B2,adjective
unimaginably,B2,adverb
unjustly,B2,adverb
unmistakable,B2,adjective
unmistakably,B2,adverb
unofficial,B2,adjective
unselfish,B2,adjective
unstoppable,B2,adjective
untalented,B2,adjective
unthinkably,B2,adverb
unto,B2,preposition
untreated,B2,adjective
untrimmed,B2,adjective
unusualness,B2,noun
unworldly,B2,adjective
upright,B2,adverb
upside down,B2,adjective
upside down,B2,adverb
usher,B2,verb
utilize,B2,verb
utilise,B2,verb
valentine,B2,noun
verbally,B2,adverb
verse,B2,verb
vibrate,B2,verb
vigor,B2,noun
vigour,B2,noun
vigorous,B2,adjective
vigorously,B2,adverb
virtual reality,B2,noun
vocalist,B2,noun
vomit,B2,noun
waistcoat,B2,noun
walkabout,B2,noun
wallboard,B2,noun
walnut,B2,noun
wartime,B2,noun
weakly,B2,adverb
wearisome,B2,adjective
weave,B2,noun
wed,B2,verb
well-organized,B2,adjective
well-organised,B2,adjective
whereas,B2,conjunction
whiskey,B2,noun
whisky,B2,noun
wind,B2,verb
windshield,B2,noun
wink,B2,noun
wire,B2,verb
wondrous,B2,adjective
woodcarving,B2,noun
wordlessly,B2,adverb
workaholic,B2,adjective
workbench,B2,noun
worktable,B2,noun
worldly,B2,adjective
worldview,B2,noun
wornout,B2,adjective
worn out,B2,adjective
worn-out,B2,adjective
yearn,B2,verb
yummy,B2,adjective
zoom,B2,noun
-hour_flight,B2,noun
-o'clock_bell,B2,noun
-o'clock_bus,B2,noun
-o'clock_news,B2,noun
-o'clock_train,B2,noun
-rupee-a-year_school,B2,noun
10th,B2,noun
11th,B2,noun
16-seater,B2,noun
25th,B2,noun
28th,B2,noun
29th,B2,noun
2nd,B2,noun
30th,B2,noun
43rd,B2,adjective
70th,B2,adjective
abduct,B2,verb
aboard,B2,adposition
absent-mindedly,B2,adverb
abuse,B2,verb
academia,B2,noun
acclaim,B2,noun
accomplice,B2,noun
accredit,B2,verb
ace,B2,noun
acquaint,B2,verb
acrobat,B2,noun
act_out,B2,verb
acting,B2,adjective
acting_career,B2,noun
actions,B2,noun
active-looking,B2,adjective
activity_program,B2,noun
actually,B2,noun
address_book,B2,noun
admirer,B2,noun
adult_entertainment,B2,noun
adventurer,B2,noun
advertising_authority,B2,noun
advertising_billboard,B2,noun
advertising_board,B2,noun
advertising_campaign,B2,noun
advertising_people,B2,noun
advertising_picture,B2,noun
advisable,B2,adjective
advisor,B2,noun
afraid,B2,verb
afternoon_paper,B2,noun
afternoon_tea,B2,noun
again,B2,noun
aggravation,B2,noun
ah,B2,noun
aids,B2,noun
air_pollution,B2,noun
air_quality,B2,noun
air_travel,B2,noun
airless,B2,adjective
airline_pilot,B2,noun
airmail,B2,noun
akin,B2,adjective
alarm_system,B2,noun
alarmed,B2,adjective
alcohol_intake,B2,noun
alibi,B2,noun
all-american,B2,adjective
all-purpose,B2,adjective
all-time,B2,adjective
almond,B2,noun
almond_crop,B2,noun
alongside,B2,adposition
already-crowded,B2,adjective
alternate,B2,adjective
aluminium_plate,B2,noun
amid,B2,adposition
amongst,B2,adposition
an,B2,adjective
and,B2,noun
and,B2,adverb
android,B2,noun
angry-looking,B2,adjective
animal_right,B2,noun
animal_testing,B2,noun
animal_watching,B2,noun
annual_leave,B2,noun
another,B2,adjective
anytime,B2,adverb
apologetically,B2,adverb
appal,B2,verb
approachable,B2,adjective
area_manager,B2,noun
aria,B2,noun
aristocrat,B2,noun
aristocratic,B2,adjective
arm_transplant,B2,noun
armament,B2,noun
armament_factory,B2,noun
armament_manufacturer,B2,noun
armament_trade,B2,noun
armament_world,B2,noun
army_base,B2,noun
army_doctor,B2,noun
army_officer,B2,noun
arnica,B2,noun
art_school,B2,noun
artificial,B2,verb
aspirin_bottle,B2,noun
aspirin_pill,B2,noun
assembly_worker,B2,noun
asteroid,B2,noun
astrology,B2,noun
astronomical,B2,adjective
attic,B2,noun
austrian,B2,adjective
automatic,B2,noun
avidly,B2,adverb
awake,B2,verb
awakening,B2,noun
away,B2,particle
awfully,B2,adverb
ax,B2,noun
axe,B2,noun
baby_girl,B2,noun
baby_son,B2,noun
bachelorette,B2,noun
backside,B2,noun
backstage,B2,noun
backward,B2,adverb
backyard_barbecue,B2,noun
badminton_court,B2,noun
badmouth,B2,verb
baffle,B2,verb
bag,B2,verb
bank_detail,B2,noun
banknote,B2,noun
barcode,B2,noun
barrage,B2,noun
basketball_court,B2,noun
bass,B2,noun
bathroom_window,B2,noun
bathtubfuls,B2,noun
baton,B2,noun
beach_trip,B2,noun
beauty_product,B2,noun
bedtime,B2,noun
bee_colony,B2,noun
bee_nutrition,B2,noun
bee_population,B2,noun
beehive,B2,noun
beekeeper,B2,noun
beekeeping_service,B2,noun
befriend,B2,verb
beggar,B2,noun
belgian,B2,adjective
believer,B2,noun
beneath,B2,adposition
benzene,B2,noun
besides,B2,adposition
bicycle_business,B2,noun
bicycle_rental_business,B2,noun
big-budget_film,B2,noun
biking,B2,noun
billboard,B2,noun
billionaire,B2,noun
billions,B2,noun
binoculars,B2,noun
biodegradable,B2,adjective
biographer,B2,noun
biotech_company,B2,noun
birth_certificate,B2,noun
birth_date,B2,noun
birthday_gift,B2,noun
birthday_par,B2,noun
black-haired,B2,adjective
blacken,B2,verb
blackness,B2,noun
blankly,B2,adverb
bleary,B2,adjective
bleeding,B2,noun
blind,B2,verb
blood_pressure,B2,noun
bloodshot,B2,adjective
blotting_paper,B2,noun
blue-eyed,B2,adjective
blueberry,B2,noun
blues_singer,B2,noun
blurt,B2,verb
bly7458,B2,noun
00578,B2,noun
board_up,B2,verb
bodily,B2,adjective
body_cream,B2,noun
body_cue,B2,noun
bond,B2,verb
book_trolley,B2,noun
boor,B2,noun
bored-looking,B2,adjective
