word,level,pos
faculty,C1,noun
firearm,C1,noun
fit,C1,noun
fixture,C1,noun
footage,C1,noun
forge,C1,verb
forth,C1,adverb
franchise,C1,noun
fundraising,C1,noun
gallon,C1,noun
genocide,C1,noun
glorious,C1,adjective
governance,C1,noun
gravity,C1,noun
grid,C1,noun
grind,C1,verb
guerrilla,C1,noun
gut,C1,noun
halfway,C1,adverb
handful,C1,noun
handling,C1,noun
heighten,C1,verb
homeland,C1,noun
hook,C1,verb
ideology,C1,noun
imagery,C1,noun
incidence,C1,noun
inclined,C1,adjective
indictment,C1,noun
indigenous,C1,adjective
infamous,C1,adjective
inflict,C1,verb
inhibit,C1,verb
inject,C1,verb
inmate,C1,noun
insertion,C1,noun
institutional,C1,adjective
intake,C1,noun
integrated,C1,adjective
interface,C1,noun
invoke,C1,verb
irrelevant,C1,adjective
judicial,C1,adjective
junction,C1,noun
jurisdiction,C1,noun
kidnap,C1,verb
legislative,C1,adjective
legislature,C1,noun
lesbian,C1,adjective
lesser,C1,adjective
license,C1,verb
limb,C1,noun
linear,C1,adjective
line-up,C1,noun
listing,C1,noun
long-standing,C1,adjective
loop,C1,noun
mandate,C1,noun
manifest,C1,verb
manuscript,C1,noun
marine,C1,adjective
marketplace,C1,noun
meantime,C1,noun
meditation,C1,noun
mentor,C1,noun
methodology,C1,noun
militia,C1,noun
mill,C1,noun
minute2,C1,adjective
mobility,C1,noun
morality,C1,noun
niche,C1,noun
nominee,C1,noun
novel,C1,adjective
obsess,C1,verb
operational,C1,adjective
originate,C1,verb
outing,C1,noun
outsider,C1,noun
overly,C1,adverb
oversee,C1,verb
overturn,C1,verb
pad,C1,noun
parental,C1,adjective
parish,C1,noun
parliamentary,C1,adjective
passing,C1,noun
pastor,C1,noun
patent,C1,noun
pathway,C1,noun
patron,C1,noun
petition,C1,noun
physician,C1,noun
pipeline,C1,noun
poll,C1,noun
post-war,C1,adjective
preach,C1,verb
premier,C1,noun
premise,C1,noun
preside,C1,verb
prevalence,C1,noun
privatization,C1,noun
proceeds,C1,noun
proclaim,C1,verb
pronounced,C1,adjective
prospective,C1,adjective
protocol,C1,noun
psychiatric,C1,adjective
ranking,C1,noun
recipient,C1,noun
recount1,C1,verb
regulator,C1,noun
rehabilitation,C1,noun
removal,C1,noun
rental,C1,noun
reside,C1,verb
residue,C1,noun
rhetoric,C1,noun
robust,C1,adjective
rod,C1,noun
rotate,C1,verb
rotation,C1,noun
sake,C1,noun
say,C1,noun
secular,C1,adjective
set-up,C1,noun
sexuality,C1,noun
shareholder,C1,noun
shatter,C1,verb
shed,C1,verb
shipping,C1,noun
shoot,C1,noun
simulate,C1,verb
situated,C1,adjective
slash,C1,verb
socialist,C1,adjective
sovereignty,C1,noun
spell,C1,noun
stabilize,C1,verb
stake,C1,noun
standing,C1,adjective
stun,C1,verb
submission,C1,noun
subscriber,C1,noun
subscription,C1,noun
suburban,C1,adjective
suite,C1,noun
surgical,C1,adjective
suspension,C1,noun
synthesis,C1,noun
tackle,C1,noun
tactical,C1,adjective
tempt,C1,verb
tenure,C1,noun
terminal,C1,adjective
terminate,C1,verb
testimony,C1,noun
theatrical,C1,adjective
theology,C1,noun
thought-provoking,C1,adjective
timely,C1,adjective
trademark,C1,noun
transcript,C1,noun
transit,C1,noun
transparency,C1,noun
tribunal,C1,noun
trigger,C1,noun
trustee,C1,noun
turnout,C1,noun
undergraduate,C1,noun
unify,C1,verb
unveil,C1,verb
utility,C1,noun
vessel,C1,noun
vibrant,C1,adjective
violation,C1,noun
vocal,C1,adjective
vulnerability,C1,noun
weave,C1,verb
well,C1,noun
whatsoever,C1,adverb
whilst,C1,conjunction
whip,C1,verb
cloak,C1,noun
concur,C1,verb
marvel,C1,verb
enviable,C1,adverb
corps,C1,noun
juvenile,C1,noun
accustomed,C1,adjective
revealing,C1,adjective
sanctity,C1,noun
norms,C1,noun
quirk,C1,noun
oddity,C1,noun
compulsion,C1,noun
psyche,C1,noun
conformity,C1,noun
congregate,C1,verb
rally,C1,verb
stoke,C1,verb
dynamically,C1,adverb
perpetuate,C1,verb
naturalness,C1,noun
exhibitionist,C1,noun
humble,C1,verb
refreshingly,C1,adverb
effortless,C1,adjective
brief,C1,verb
respite,C1,noun
suffice,C1,verb
gruelling,C1,adjective
plaster,C1,noun
plaster,C1,verb
darkroom,C1,noun
induct,C1,verb
induction,C1,noun
geologically,C1,adverb
enormously,C1,adverb
gem,C1,noun
explanatory,C1,adjective
ordinarily,C1,adverb
hanging,C1,noun
resin,C1,noun
cleanly,C1,adverb
stretching,C1,noun
shambles,C1,noun
claustrophobia,C1,noun
headstrong,C1,adjective
tactfully,C1,adverb
blister,C1,noun
blister,C1,verb
class,C1,verb
saloon,C1,noun
beforehand,C1,adverb
slob,C1,noun
unplug,C1,verb
rediscover,C1,verb
subtly,C1,adverb
brainwash,C1,verb
brainwashing,C1,noun
implicate,C1,verb
malfunction,C1,verb
dependent,C1,noun
wayside,C1,noun
con,C1,verb
con,C1,noun
damply,C1,adverb
ghostly,C1,adjective
washtub,C1,noun
apt,C1,adjective
apt to,C1,verb
portable,C1,noun
ornamental,C1,adjective
placid,C1,adjective
placidly,C1,adverb
unmanageable,C1,adjective
appliance,C1,noun
relinquish,C1,verb
tedium,C1,noun
extortion,C1,noun
elaborate,C1,verb
elaboration,C1,noun
detestable,C1,adjective
suds,C1,noun
prowl,C1,verb
speculative,C1,adjective
peacock,C1,noun
disdain,C1,noun
reenact,C1,verb
torment,C1,verb
torment,C1,noun
extravagance,C1,noun
collaborator,C1,noun
collaborative,C1,adjective
showy,C1,adjective
wrangle,C1,verb
parasite,C1,noun
fanciful,C1,adjective
poise,C1,noun
insightful,C1,adjective
viciously,C1,adverb
torturous,C1,adjective
depiction,C1,noun
upheaval,C1,noun
shortlist,C1,verb
shortlist,C1,noun
pertinent,C1,adjective
pertain to,C1,verb
resonate,C1,verb
sequel,C1,noun
suitor,C1,noun
deceit,C1,noun
persuasively,C1,adverb
confinement,C1,noun
minutiae,C1,noun
inexplicably,C1,adverb
pigeon,C1,noun
harass,C1,verb
believably,C1,adverb
readable,C1,adjective
persecute,C1,verb
persecution,C1,noun
smugly,C1,adverb
ferociously,C1,adverb
dismay,C1,verb
methodical,C1,adjective
ruthlessness,C1,noun
awe,C1,verb
clan,C1,noun
crumb,C1,noun
repel,C1,verb
repellant,C1,noun
repellant,C1,adjective
aqua,C1,adjective
aquarium,C1,noun
insightfully,C1,adverb
self-worth,C1,noun
agonize,C1,verb
cite,C1,verb
citation,C1,noun
ecstatically,C1,adverb
favorably,C1,adverb
favourably,C1,adverb
elitist,C1,noun
grumble,C1,verb
rumble,C1,verb
rumble,C1,noun
neglectful,C1,adjective
roundup,C1,noun
indefinite,C1,adjective
fuse,C1,verb
fusion,C1,noun
robustly,C1,adverb
dismally,C1,adverb
remotely,C1,adverb
splatter,C1,verb
automatic,C1,verb
violet,C1,adjective
bubbly,C1,adjective
chaotically,C1,adverb
apprehensive,C1,adjective
settee,C1,noun
trampoline,C1,noun
ploy,C1,noun
dither,C1,verb
overalls,C1,noun
unison,C1,noun
snail,C1,noun
bliss,C1,noun
inexhaustible,C1,adjective
heifer,C1,noun
ewe,C1,noun
adversary,C1,noun
baldly,C1,adverb
bald,C1,verb
bearded,C1,adjective
professionalism,C1,noun
artistically,C1,adverb
popularization,C1,noun
pendulum,C1,noun
boast,C1,noun
lapse,C1,noun
ceaseless,C1,adjective
ceaselessly,C1,adverb
climax,C1,noun
climactic,C1,adjective
anticlimactic,C1,adjective
scramble,C1,noun
forfeit,C1,verb
twitch,C1,verb
twitch,C1,noun
exodus,C1,noun
immortalize,C1,verb
genome,C1,noun
physique,C1,noun
utensil,C1,noun
otter,C1,noun
clammy,C1,adjective
absolute,C1,noun
dispense,C1,verb
dispensary,C1,noun
diverge,C1,verb
divergence,C1,noun
divergent,C1,adjective
burst,C1,noun
aesthetically,C1,adverb
scrutinize,C1,verb
scrutinise,C1,verb
quip,C1,verb
criteria,C1,noun
plausibility,C1,noun
plausibly,C1,adverb
instinctively,C1,adverb
stylistic,C1,adjective
stylistically,C1,adverb
tune,C1,verb
spontaneous,C1,adjective
honk,C1,verb
honk,C1,noun
goose,C1,noun
innovate,C1,verb
connoisseur,C1,noun
abstraction,C1,noun
tantrum,C1,noun
institute,C1,verb
angle,C1,verb
flatter,C1,verb
flattery,C1,noun
aimless,C1,adjective
aimlessly,C1,adverb
meaningless,C1,adjective
meaninglessly,C1,adverb
candid,C1,adjective
candidly,C1,adverb
provocative,C1,adjective
provocatively,C1,adverb
clench,C1,verb
haggle,C1,verb
scorn,C1,noun
scornful,C1,adjective
scornfully,C1,adverb
animatedly,C1,adverb
obscurely,C1,adverb
tediously,C1,adverb
formality,C1,noun
mountaineer,C1,noun
pioneer,C1,verb
transatlantic,C1,adjective
rudiments,C1,noun
paddle,C1,verb
advisory,C1,adjective
trying,C1,adjective
adrenaline,C1,noun
tinker,C1,verb
tinker,C1,noun
lavatory,C1,noun
pinnacle,C1,noun
insecurely,C1,adverb
insensitively,C1,adverb
profess,C1,verb
overseer,C1,noun
estimation,C1,noun
liaison,C1,noun
stressfully,C1,adverb
notwithstanding,C1,preposition
chauffer,C1,noun
chauffer,C1,verb
rapport,C1,noun
landscape,C1,verb
consultancy,C1,noun
bloom,C1,verb
quarry,C1,noun
query,C1,verb
possessor,C1,noun
chill,C1,verb
frost,C1,verb
frosty,C1,adjective
frostily,C1,adverb
man,C1,verb
unmanned,C1,adjective
impersonally,C1,adverb
impersonate,C1,verb
impersonator,C1,noun
impersonation,C1,noun
buzzer,C1,noun
desert,C1,verb
desertion,C1,noun
stuffy,C1,adjective
stuffily,C1,adverb
stuffiness,C1,noun
gape,C1,verb
repute,C1,verb
recall,C1,noun
plumbing,C1,noun
usher,C1,noun
glum,C1,adjective
glumly,C1,adverb
gamely,C1,adverb
dissect,C1,verb
dissection,C1,noun
commend,C1,verb
commendation,C1,noun
flick,C1,verb
flicker,C1,noun
unenviable,C1,adjective
unenviably,C1,adverb
tread,C1,noun
inclusively,C1,adverb
unconvincing,C1,adjective
unconvincingly,C1,adverb
facilitation,C1,noun
conditional,C1,adjective
conditionally,C1,adverb
tone,C1,verb
supple,C1,adjective
manicure,C1,noun
manicure,C1,verb
pedicure,C1,noun
facial,C1,noun
bouquet,C1,noun
refurbish,C1,verb
refurbishment,C1,noun
ground,C1,verb
lethargic,C1,adjective
lethargically,C1,adverb
stately,C1,adjective
conservatory,C1,noun
disquieting,C1,adjective
fiercely,C1,adverb
grapefruit,C1,noun
exotically,C1,adverb
flask,C1,noun
gourmet,C1,adjective
gourmet,C1,noun
conjure,C1,verb
creamy,C1,adjective
sauna,C1,noun
remedial,C1,adjective
sedate,C1,verb
sedately,C1,adverb
sedate,C1,adjective
clutch,C1,verb
clutch,C1,noun
dutiful,C1,adjective
dutifully,C1,adverb
calorie,C1,noun
firm,C1,verb
fabulously,C1,adverb
eclectic,C1,adjective
eclectic,C1,noun
eclectically,C1,adverb
revere,C1,verb
harbor,C1,verb
harbour,C1,verb
recognizable,C1,adjective
recognisable,C1,adjective
recognizably,C1,adverb
recognisably,C1,adverb
batter,C1,verb
unreliably,C1,adverb
waterfront,C1,noun
amply,C1,adverb
amplification,C1,noun
battered,C1,adjective
compliant,C1,adjective
compliantly,C1,adverb
blankness,C1,noun
exuberant,C1,adjective
exuberance,C1,noun
exuberantly,C1,adverb
linearly,C1,adverb
flourish,C1,noun
anchored,C1,adjective
dominantly,C1,adverb
interject,C1,verb
interjection,C1,noun
gush,C1,verb
gushing,C1,adjective
gush,C1,noun
gushingly,C1,adverb
voracious,C1,adjective
voraciously,C1,adverb
sketchbook,C1,noun
prop,C1,verb
imp,C1,noun
impish,C1,adjective
impishly,C1,adverb
wickedly,C1,adverb
macabre,C1,adjective
gusto,C1,noun
tantamount,C1,adjective
antics,C1,noun
lapse,C1,verb
relapse,C1,verb
relapse,C1,noun
impede,C1,verb
impediment,C1,noun
taut,C1,adjective
tautly,C1,adverb
jersey,C1,noun
jersey,C1,adjective
startling,C1,adjective
startlingly,C1,adverb
slack,C1,verb
slack,C1,noun
slack,C1,adjective
slackly,C1,adverb
unwavering,C1,adjective
unwaveringly,C1,adverb
removed,C1,adjective
buffoon,C1,noun
beguiling,C1,adjective
beguilingly,C1,adverb
blithely,C1,adverb
stray,C1,verb
stray,C1,adjective
stray,C1,noun
mythology,C1,noun
venerate,C1,verb
veneration,C1,noun
heroine,C1,noun
zany,C1,adjective
devotee,C1,noun
salve,C1,noun
salvation,C1,noun
staccato,C1,adjective
staccato,C1,adverb
verve,C1,noun
motley,C1,adjective
preacher,C1,noun
justly,C1,adverb
wry,C1,adjective
wryly,C1,adverb
poetess,C1,noun
confide,C1,verb
sentient,C1,adjective
sentimentally,C1,adverb
tangle,C1,verb
tangle,C1,noun
tangled,C1,adjective
untangle,C1,verb
untangled,C1,adjective
perceptively,C1,adverb
tycoon,C1,noun
engross,C1,verb
engrossing,C1,adjective
orphan,C1,verb
detritus,C1,noun
detriment,C1,noun
detrimentally,C1,adverb
domestically,C1,adverb
domesticate,C1,verb
domestication,C1,noun
eccentric,C1,noun
eccentrically,C1,adverb
rendering,C1,noun
pathos,C1,noun
tailor,C1,noun
tailor,C1,verb
personalize,C1,verb
personalise,C1,verb
personalization,C1,noun
personalisation,C1,noun
limitless,C1,adjective
apprentice,C1,noun
apprentice,C1,verb
apprenticeship,C1,noun
swap,C1,noun
nondescript,C1,adjective
negligently,C1,adverb
principally,C1,adverb
altruism,C1,noun
altruistic,C1,adjective
paternal,C1,adjective
maternal,C1,adjective
maternalistic,C1,adjective
paternalistic,C1,adjective
provisions,C1,noun
impoverished,C1,adjective
unsustainably,C1,adverb
sustainably,C1,adverb
cynic,C1,noun
cynically,C1,adverb
cynicism,C1,noun
sarcasm,C1,noun
sarcastically,C1,adverb
symptomatic,C1,adjective
degrade,C1,verb
degrading,C1,adjective
degradation,C1,noun
hedgehog,C1,noun
nocturnal,C1,adjective
convict,C1,noun
latent,C1,adjective
snooze,C1,verb
classy,C1,adjective
wrench,C1,verb
intuit,C1,verb
intuitive,C1,adjective
crudely,C1,adverb
strap,C1,verb
strapping,C1,adjective
scoff,C1,verb
fiddly,C1,adjective
fiddler,C1,noun
fiddle,C1,verb
fiddle,C1,noun
unmusical,C1,adjective
unmusically,C1,adverb
repertory,C1,noun
concerto,C1,noun
premier,C1,adjective
fanatic,C1,adjective
fanatically,C1,adverb
acoustically,C1,adverb
acoustic,C1,adjective
acoustics,C1,noun
compromised,C1,adjective
daunt,C1,verb
daunting,C1,adjective
realist,C1,noun
realism,C1,noun
recess,C1,noun
recessive,C1,adjective
prolific,C1,adjective
prolifically,C1,adverb
proliferate,C1,verb
fragmentation,C1,noun
astray,C1,adverb
durable,C1,noun
naively,C1,adverb
naivety,C1,noun
impervious,C1,adjective
ludicrous,C1,adjective
ludicrously,C1,adverb
cost-effective,C1,adjective
gruesomely,C1,adverb
screenwriter,C1,noun
buffer,C1,verb
irate,C1,adjective
irately,C1,adverb
docile,C1,adjective
docilely,C1,adverb
fiend,C1,noun
fiendish,C1,adjective
fiendishly,C1,adverb
transfix,C1,verb
gypsy,C1,noun
temperament,C1,noun
temperamental,C1,adjective
temperamentally,C1,adverb
screenplay,C1,noun
disillusionment,C1,noun
demise,C1,noun
raunchy,C1,adjective
raunchily,C1,adverb
overdraft,C1,verb
synopsis,C1,noun
renown,C1,noun
contested,C1,adjective
verandah,C1,noun
occupational,C1,adjective
ventilate,C1,verb
ventilation,C1,noun
occupant,C1,noun
radiator,C1,noun
homely,C1,adjective
bureaucratic,C1,adjective
bureaucratically,C1,adverb
adjustable,C1,adjective
fatigue,C1,noun
muscular,C1,adjective
versatility,C1,noun
stimuli,C1,noun
uninspiring,C1,adjective
mutually,C1,adverb
somber,C1,adjective
sombre,C1,adjective
somberly,C1,adverb
sombrely,C1,adverb
clutter,C1,noun
clutter,C1,verb
lodge,C1,verb
dislodge,C1,verb
carpentry,C1,noun
demography,C1,noun
demographic,C1,noun
demographically,C1,adverb
prophet,C1,noun
prophetic,C1,adjective
paywall,C1,noun
firewall,C1,noun
invoice,C1,noun
demolition,C1,noun
demo,C1,noun
socialization,C1,noun
antiquity,C1,noun
antiquated,C1,adjective
restorative,C1,adjective
till,C1,noun
coupled,C1,adjective
charter,C1,verb
canoe,C1,noun
magnetism,C1,noun
magnetically,C1,adverb
credibly,C1,adverb
credential,C1,noun
acutely,C1,adverb
fissure,C1,noun
pendulous,C1,adjective
aboard,C1,preposition
drill,C1,verb
anthropology,C1,noun
adjoin,C1,verb
adjoining,C1,adjective
wizened,C1,adjective
graft,C1,verb
orchard,C1,noun
seedling,C1,noun
tract,C1,noun
folktale,C1,noun
sprout,C1,verb
sprout,C1,noun
hypocrite,C1,noun
hypocritically,C1,adverb
midwife,C1,noun
harvest,C1,verb
commercially,C1,adverb
uniformity,C1,noun
numb,C1,adjective
numb,C1,verb
tastebud,C1,noun
amateur,C1,noun
retrace,C1,verb
chart,C1,verb
insubordinate,C1,adjective
insubordination,C1,noun
insubordinately,C1,adverb
subordinate,C1,noun
primitively,C1,adverb
expedite,C1,verb
contextual,C1,adjective
contextually,C1,adverb
maneuver,C1,verb
manoeuvre,C1,verb
maneuver,C1,noun
manoeuvre,C1,noun
riveting,C1,adjective
plunge,C1,noun
debut,C1,verb
unscathing,C1,adjective
convoluted,C1,adjective
undaunted,C1,adjective
gutsy,C1,adjective
farce,C1,noun
elude,C1,verb
incisor,C1,noun
incision,C1,noun
chisel,C1,verb
chiselled,C1,adjective
gnaw,C1,verb
elongate,C1,verb
telltale,C1,adjective
cavity,C1,noun
rustle,C1,verb
rustle,C1,noun
glean,C1,verb
somersault,C1,noun
somersault,C1,verb
exhilarate,C1,verb
exhilarating,C1,adjective
exhilaration,C1,noun
physicality,C1,noun
hack,C1,verb
hack,C1,noun
lust,C1,noun
unsettling,C1,adjective
unsettle,C1,verb
suburbia,C1,noun
dramatist,C1,noun
characterization,C1,noun
characterisation,C1,noun
quirky,C1,adjective
quirky,C1,noun
sprawl,C1,noun
ingenuity,C1,noun
panorama,C1,noun
panoramic,C1,adjective
benign,C1,adjective
benignly,C1,adverb
explosively,C1,adverb
bequeath,C1,verb
synthetically,C1,adverb
lackluster,C1,adjective
lacklustre,C1,adjective
elastic,C1,noun
elastic,C1,adjective
appall,C1,verb
appal,C1,verb
appallingly,C1,adverb
pounce,C1,verb
abound,C1,verb
sap,C1,noun
monotonously,C1,adverb
monotony,C1,noun
turn to ,C1,verb
ingenious,C1,adjective
plaque,C1,noun
neutralize,C1,verb
neutralise,C1,verb
neutralization,C1,noun
neutralisation,C1,noun
salivate,C1,verb
cessation,C1,noun
remorseless,C1,adjective
remorsefully,C1,adverb
remorselessly,C1,adverb
inexcusable,C1,adjective
inexcusably,C1,adverb
unassisted,C1,adjective
bulk up,C1,verb
digitalize,C1,verb
digitalise,C1,verb
digitalization,C1,noun
digitalisation,C1,noun
mark-up,C1,noun
complementary,C1,adjective
staple,C1,noun
wares,C1,noun
testament,C1,noun
succulent,C1,noun
succulent,C1,adjective
succulently,C1,adverb
spartan,C1,adjective
peninsula,C1,noun
billiards,C1,noun
-hour_day,C1,noun
0.,C1,noun
17th,C1,noun
17th-century,C1,adjective
1800s,C1,noun
20s,C1,noun
20th,C1,noun
2nd,C1,adjective
30s,C1,noun
360-degree_view,C1,noun
40s,C1,noun
50s,C1,noun
abacus,C1,noun
abandon,C1,noun
about,C1,noun
about,C1,particle
abstract,C1,noun
acceleration,C1,noun
accented,C1,adjective
access_road,C1,noun
acclimatise,C1,verb
accompaniment,C1,noun
account_book,C1,noun
adhesive,C1,noun
administration_office,C1,noun
admittance,C1,noun
adolescent,C1,adjective
adopter,C1,noun
adoption_lifecycles,C1,noun
adoption_pattern,C1,noun
adult_body,C1,noun
adult_size,C1,noun
adult_transition,C1,noun
adulthood,C1,noun
advertising_industry,C1,noun
advertize,C1,verb
advertizing_campaign,C1,noun
advertizing_culture,C1,noun
advocacy,C1,noun
advocate,C1,noun
aesthetic,C1,noun
afro-caribbean,C1,adjective
afternoon_light,C1,noun
afternoon_sleep,C1,noun
age-old,C1,adjective
agrarian,C1,adjective
aid_agency,C1,noun
ail,C1,verb
air,C1,verb
air_car,C1,noun
air_lighthouse,C1,noun
air_mattress,C1,noun
air_power,C1,noun
air_pump,C1,noun
air_raid,C1,noun
air_tank,C1,noun
air_temperature,C1,noun
airbag,C1,noun
airbrush,C1,verb
aircraft_cushion,C1,noun
aircraft_hangar,C1,noun
aircraft_part,C1,noun
airplane,C1,noun
airstrip,C1,noun
airtime,C1,noun
alas,C1,interjection
algerian,C1,adjective
algorithm,C1,noun
all,C1,verb
all-electric,C1,adjective
all-powerful,C1,adjective
all-round,C1,adjective
allay,C1,verb
alley,C1,noun
alley_cat,C1,noun
alley_wall,C1,noun
almost,C1,verb
alpha,C1,noun
amateurish,C1,adjective
ambiance,C1,noun
analyse,C1,verb
anarchy,C1,noun
andalusian,C1,adjective
anew,C1,adverb
angrier,C1,adjective
animal_behavior,C1,noun
animal_communication,C1,noun
animal_scene,C1,noun
animal_source,C1,noun
animal_species,C1,noun
animal_stupidity,C1,noun
animal_track,C1,noun
anion,C1,noun
announcer,C1,noun
anodyne,C1,adjective
antagonism,C1,noun
anti-industrial,C1,adjective
antibiotic,C1,noun
antique,C1,verb
anyhow,C1,interjection
anyplace,C1,adverb
apartment_house,C1,noun
apathetic,C1,adjective
apathy,C1,noun
apprehension,C1,noun
arable,C1,adjective
arc,C1,noun
armchair_archaeologist,C1,noun
armor,C1,noun
army_camp,C1,noun
army_equipment,C1,noun
army_life,C1,noun
army_rabbis,C1,noun
army_unit,C1,noun
aroma,C1,noun
arsenal,C1,noun
art_con,C1,noun
art_dealer,C1,noun
art_expert,C1,noun
art_fakery,C1,noun
art_forgery,C1,noun
art_form,C1,noun
art_fraud,C1,noun
art_world,C1,noun
artefact,C1,noun
arthritis,C1,noun
article,C1,verb
asap,C1,adverb
ascent,C1,noun
aside,C1,particle
ask,C1,noun
associated,C1,adjective
asteroid,C1,adjective
asthma,C1,noun
astound,C1,verb
astute,C1,adjective
atop,C1,adposition
auction,C1,verb
auntie,C1,noun
authenticate,C1,verb
authentication,C1,noun
autobiography,C1,noun
automotive,C1,adjective
avert,C1,verb
avoidance,C1,noun
awkwardly,C1,adverb
ba,C1,noun
babies,C1,noun
baby,C1,verb
baby-cinema,C1,noun
baby-massage,C1,noun
baby_bottle,C1,noun
baby_boy,C1,noun
baby_cat,C1,noun
baby_doll,C1,noun
baby_food,C1,noun
baby_industry,C1,noun
back_up,C1,verb
background_noise,C1,noun
backwards,C1,adjective
backwater,C1,noun
bad-looking,C1,adjective
badger,C1,verb
bagful,C1,noun
bagless,C1,adjective
balance_out,C1,verb
bam,C1,noun
bandage,C1,verb
bandaged,C1,adjective
bandwaggon,C1,noun
bandwagon,C1,noun
barge,C1,noun
barracks,C1,noun
barricade,C1,noun
barroom,C1,noun
basics,C1,noun
bask,C1,verb
bastard,C1,noun
bath_house,C1,noun
bathing_beach,C1,noun
battery_technology,C1,noun
battlefront,C1,noun
beam,C1,verb
beam_antenna,C1,noun
bean_salad,C1,noun
bear_logo,C1,noun
beat_out,C1,verb
beating,C1,noun
bed_rail,C1,noun
bedcloth,C1,noun
bedcover,C1,noun
bedridden,C1,adjective
bedside_alarm,C1,noun
beef_consumption,C1,noun
befit,C1,verb
begging,C1,noun
beholden,C1,adjective
bergamot,C1,noun
beta,C1,noun
better-quality_thing,C1,noun
beverage,C1,noun
bicentenary,C1,noun
bicycle_shop,C1,noun
big-box_store,C1,noun
big-game_photographer,C1,noun
biggest-selling,C1,adjective
bike_track,C1,noun
billing,C1,noun
binding,C1,noun
biofuel,C1,noun
biomass_industry,C1,noun
biomedical,C1,adjective
biomimicry,C1,noun
bird_dog,C1,noun
bird_song,C1,noun
bird’s-eye_view,C1,noun
birth_rate,C1,noun
birthdate,C1,noun
birthday_candle,C1,noun
